location,year,mon,osvAll,troopLag,policeLag,militaryobserversLag,brv_AllLag,osvAllLagDum,incomp,epduration,lntpop
Liberia,1996,3,0,0.008,0,0.083,0,0,2,63,7.9444923
Liberia,1996,4,0,0.008,0,0.085,0,0,2,64,7.9444923
Liberia,1996,5,0,0.004,0,0.026,0,0,2,65,7.9444923
Liberia,1996,6,0,0.003,0,0.012,0,0,2,66,7.9444923
Liberia,1996,7,0,0.003,0,0.011,0,0,2,67,7.9444923
Liberia,1996,8,0,0.001,0,0.009,0,0,2,68,7.9444923
Liberia,1996,9,25,0.001,0,0.009,0,0,2,69,7.9444923
Liberia,1996,10,0,0.001,0,0.009,0,1,2,70,7.9444923
Liberia,1996,11,0,0.001,0,0.016,0,0,2,71,7.9444923
Liberia,1996,12,6,0.007,0,0.071,0,0,2,72,7.9444923
Liberia,1997,1,0,0.007,0,0.071,0,1,2,73,7.9651985
Liberia,1997,2,0,0.007,0,0.071,0,0,2,74,7.9651985
Liberia,1997,3,0,0.007,0,0.083,0,0,2,75,7.9651985
Liberia,1997,4,0,0.007,0,0.084,0,0,2,76,7.9651985
Liberia,1997,5,0,0.007,0,0.085,0,0,2,77,7.9651985
Liberia,1997,6,0,0.007,0,0.085,0,0,2,78,7.9651985
Liberia,1997,7,0,0.007,0,0.085,0,0,2,79,7.9651985
Liberia,1997,8,0,0.007,0,0.085,0,0,2,80,7.9651985
Liberia,1997,9,0,0,0,0.009,0,0,2,81,7.9651985
Liberia,1997,10,0,0,0,0,0,0,2,82,7.9651985
Liberia,1997,11,0,0,0,0,0,0,2,83,7.9651985
Liberia,1997,12,0,0,0,0,0,0,2,84,7.9651985
Liberia,2000,2,0,0,0,0,0,0,2,2,8.056427
Liberia,2000,3,0,0,0,0,0,0,2,3,8.056427
Liberia,2000,4,0,0,0,0,0,0,2,4,8.056427
Liberia,2000,5,0,0,0,0,0,0,2,5,8.056427
Liberia,2000,6,0,0,0,0,0,0,2,6,8.056427
Liberia,2000,7,0,0,0,0,0,0,2,7,8.056427
Liberia,2000,8,0,0,0,0,59,0,2,8,8.056427
Liberia,2000,9,0,0,0,0,2,0,2,9,8.056427
Liberia,2000,10,0,0,0,0,0,0,2,10,8.056427
Liberia,2000,11,0,0,0,0,0,0,2,11,8.056427
Liberia,2000,12,0,0,0,0,0,0,2,12,8.056427
Liberia,2001,1,0,0,0,0,0,0,2,13,8.056744
Liberia,2001,2,0,0,0,0,0,0,2,14,8.056744
Liberia,2001,3,0,0,0,0,1,0,2,15,8.056744
Liberia,2001,4,0,0,0,0,0,0,2,16,8.056744
Liberia,2001,5,0,0,0,0,20,0,2,17,8.056744
Liberia,2001,6,0,0,0,0,36,0,2,18,8.056744
Liberia,2001,7,0,0,0,0,0,0,2,19,8.056744
Liberia,2001,8,0,0,0,0,0,0,2,20,8.056744
Liberia,2001,9,0,0,0,0,0,0,2,21,8.056744
Liberia,2001,10,0,0,0,0,0,0,2,22,8.056744
Liberia,2001,11,0,0,0,0,0,0,2,23,8.056744
Liberia,2001,12,0,0,0,0,0,0,2,24,8.056744
Liberia,2002,1,0,0,0,0,11,0,2,25,8.025189
Liberia,2002,2,0,0,0,0,0,0,2,26,8.025189
Liberia,2002,3,0,0,0,0,35,0,2,27,8.025189
Liberia,2002,4,0,0,0,0,2,0,2,28,8.025189
Liberia,2002,5,0,0,0,0,6,0,2,29,8.025189
Liberia,2002,6,0,0,0,0,282,0,2,30,8.025189
Liberia,2002,7,0,0,0,0,180,0,2,31,8.025189
Liberia,2002,8,0,0,0,0,105,0,2,32,8.025189
Liberia,2002,9,0,0,0,0,0,0,2,33,8.025189
Liberia,2002,10,0,0,0,0,17,0,2,34,8.025189
Liberia,2002,11,0,0,0,0,0,0,2,35,8.025189
Liberia,2002,12,0,0,0,0,0,0,2,36,8.025189
Liberia,2003,1,0,0,0,0,0,0,2,37,8.051341
Liberia,2003,2,0,0,0,0,2,0,2,38,8.051341
Liberia,2003,3,0,0,0,0,25,0,2,39,8.051341
Liberia,2003,4,0,0,0,0,12,0,2,40,8.051341
Liberia,2003,5,0,0,0,0,7,0,2,41,8.051341
Liberia,2003,6,0,0,0,0,0,0,2,42,8.051341
Liberia,2003,7,0,0,0,0,16,0,2,43,8.051341
Liberia,2003,8,0,0,0,0,10,0,2,44,8.051341
Liberia,2003,9,0,0,0,0,16,0,2,45,8.051341
Liberia,2003,10,0,0,0,0,1,0,2,46,8.051341
Liberia,2003,11,0,5.455,0.041,0.073,0,0,2,47,8.051341
Liberia,2003,12,0,5.455,0.041,0.073,0,0,2,48,8.051341
Liberia,2004,1,0,8.387,0.312,0.107,0,0,2,49,8.078689
Liberia,2004,2,0,10.903,0.442,0.108,0,0,2,50,8.078689
Liberia,2004,3,0,11.527,0.518,0.107,0,0,2,51,8.078689
Liberia,2004,4,0,13.808,0.551,0.137,0,0,2,52,8.078689
Liberia,2004,5,0,13.938,0.632,0.169,0,0,2,53,8.078689
Liberia,2004,6,0,14.649,0.791,0.184,0,0,2,54,8.078689
Liberia,2004,7,0,13.375,1.049,0.192,0,0,2,55,8.078689
Liberia,2004,8,0,13.881,1.091,0.202,0,0,2,56,8.078689
Liberia,2004,9,0,14.468,1.091,0.204,0,0,2,57,8.078689
Liberia,2004,10,0,14.363,1.089,0.201,0,0,2,58,8.078689
Liberia,2004,11,0,14.337,1.097,0.198,0,0,2,59,8.078689
Liberia,2004,12,0,14.489,1.097,0.195,0,0,2,60,8.078689
Liberia,2005,1,0,14.501,1.098,0.189,0,0,2,61,8.111928
Liberia,2005,2,0,14.472,1.098,0.205,0,0,2,62,8.111928
Liberia,2005,3,0,14.738,1.074,0.205,0,0,2,63,8.111928
Liberia,2005,4,0,14.666,1.083,0.203,0,0,2,64,8.111928
Liberia,2005,5,0,14.53,1.06,0.196,0,0,2,65,8.111928
Liberia,2005,6,0,14.622,1.06,0.198,0,0,2,66,8.111928
Liberia,2005,7,0,14.696,1.06,0.198,0,0,2,67,8.111928
Liberia,2005,8,0,14.683,1.084,0.198,0,0,2,68,8.111928
Liberia,2005,9,0,14.692,1.084,0.202,0,0,2,69,8.111928
Liberia,2005,10,0,14.674,1.093,0.207,0,0,2,70,8.111928
Liberia,2005,11,0,14.645,1.101,0.199,0,0,2,71,8.111928
Liberia,2005,12,0,14.656,1.088,0.193,0,0,2,72,8.111928
Togo,1991,2,0,0,0,0,0,0,2,2,8.197538
Togo,1991,3,0,0,0,0,0,0,2,3,8.197538
Togo,1991,4,0,0,0,0,0,0,2,4,8.197538
Togo,1991,5,0,0,0,0,0,0,2,5,8.197538
Togo,1991,6,0,0,0,0,0,0,2,6,8.197538
Togo,1991,7,0,0,0,0,0,0,2,7,8.197538
Togo,1991,8,0,0,0,0,0,0,2,8,8.197538
Togo,1991,9,0,0,0,0,0,0,2,9,8.197538
Togo,1991,10,0,0,0,0,0,0,2,10,8.197538
Togo,1991,11,0,0,0,0,0,0,2,11,8.197538
Togo,1991,12,0,0,0,0,0,0,2,12,8.197538
Togo,1992,1,0,0,0,0,0,0,2,13,8.227643
Togo,1992,2,0,0,0,0,0,0,2,14,8.227643
Togo,1992,3,0,0,0,0,0,0,2,15,8.227643
Togo,1992,4,0,0,0,0,0,0,2,16,8.227643
Togo,1992,5,0,0,0,0,0,0,2,17,8.227643
Togo,1992,6,0,0,0,0,0,0,2,18,8.227643
Togo,1992,7,0,0,0,0,0,0,2,19,8.227643
Togo,1992,8,0,0,0,0,0,0,2,20,8.227643
Togo,1992,9,0,0,0,0,0,0,2,21,8.227643
Togo,1992,10,0,0,0,0,0,0,2,22,8.227643
Togo,1992,11,0,0,0,0,0,0,2,23,8.227643
Togo,1992,12,0,0,0,0,0,0,2,24,8.227643
Togo,1993,1,0,0,0,0,0,0,2,25,8.257385
Togo,1993,2,0,0,0,0,0,0,2,26,8.257385
Togo,1993,3,0,0,0,0,0,0,2,27,8.257385
Togo,1993,4,0,0,0,0,0,0,2,28,8.257385
Togo,1993,5,0,0,0,0,0,0,2,29,8.257385
Togo,1993,6,0,0,0,0,0,0,2,30,8.257385
Togo,1993,7,0,0,0,0,0,0,2,31,8.257385
Togo,1993,8,0,0,0,0,0,0,2,32,8.257385
Togo,1993,9,0,0,0,0,0,0,2,33,8.257385
Togo,1993,10,0,0,0,0,0,0,2,34,8.257385
Togo,1993,11,0,0,0,0,0,0,2,35,8.257385
Togo,1993,12,0,0,0,0,0,0,2,36,8.257385
Ethiopia,1991,2,4,0,0,0,0,1,1,2,10.885247
Ethiopia,1991,3,1,0,0,0,0,1,1,3,10.885247
Ethiopia,1991,4,1,0,0,0,0,1,1,4,10.885247
Ethiopia,1991,5,2,0,0,0,0,1,1,5,10.885247
Ethiopia,1991,6,0,0,0,0,0,1,1,6,10.885247
Ethiopia,1991,7,0,0,0,0,0,0,1,7,10.885247
Ethiopia,1991,8,0,0,0,0,0,0,1,8,10.885247
Ethiopia,1991,9,0,0,0,0,0,0,1,9,10.885247
Ethiopia,1991,10,0,0,0,0,0,0,1,10,10.885247
Ethiopia,1991,11,0,0,0,0,0,0,1,11,10.885247
Ethiopia,1991,12,0,0,0,0,0,0,1,12,10.885247
Ethiopia,1992,1,0,0,0,0,0,0,1,13,10.917213
Ethiopia,1992,2,0,0,0,0,0,0,1,14,10.917213
Ethiopia,1992,3,0,0,0,0,0,0,1,15,10.917213
Ethiopia,1992,4,0,0,0,0,0,0,1,16,10.917213
Ethiopia,1992,5,0,0,0,0,0,0,1,17,10.917213
Ethiopia,1992,6,0,0,0,0,0,0,1,18,10.917213
Ethiopia,1992,7,0,0,0,0,0,0,1,19,10.917213
Ethiopia,1992,8,0,0,0,0,0,0,1,20,10.917213
Ethiopia,1992,9,0,0,0,0,0,0,1,21,10.917213
Ethiopia,1992,10,0,0,0,0,0,0,1,22,10.917213
Ethiopia,1992,11,0,0,0,0,0,0,1,23,10.917213
Ethiopia,1992,12,0,0,0,0,0,0,1,24,10.917213
Ethiopia,1993,1,0,0,0,0,0,0,1,25,10.88249
Ethiopia,1993,2,0,0,0,0,0,0,1,26,10.88249
Ethiopia,1993,3,0,0,0,0,0,0,1,27,10.88249
Ethiopia,1993,4,0,0,0,0,0,0,1,28,10.88249
Ethiopia,1993,5,0,0,0,0,0,0,1,29,10.88249
Ethiopia,1993,6,0,0,0,0,0,0,1,30,10.88249
Ethiopia,1993,7,0,0,0,0,0,0,1,31,10.88249
Ethiopia,1993,8,0,0,0,0,0,0,1,32,10.88249
Ethiopia,1993,9,26,0,0,0,0,0,1,33,10.88249
Ethiopia,1993,10,0,0,0,0,0,1,1,34,10.88249
Ethiopia,1993,11,0,0,0,0,0,0,1,35,10.88249
Ethiopia,1993,12,0,0,0,0,0,0,1,36,10.88249
Ethiopia,1996,2,0,0,0,0,0,0,1,2,10.976885
Ethiopia,1996,3,0,0,0,0,0,0,1,3,10.976885
Ethiopia,1996,4,0,0,0,0,0,0,1,4,10.976885
Ethiopia,1996,5,0,0,0,0,0,0,1,5,10.976885
Ethiopia,1996,6,0,0,0,0,0,0,1,6,10.976885
Ethiopia,1996,7,0,0,0,0,0,0,1,7,10.976885
Ethiopia,1996,8,0,0,0,0,0,0,1,8,10.976885
Ethiopia,1996,9,0,0,0,0,0,0,1,9,10.976885
Ethiopia,1996,10,0,0,0,0,0,0,1,10,10.976885
Ethiopia,1996,11,0,0,0,0,0,0,1,11,10.976885
Ethiopia,1996,12,0,0,0,0,0,0,1,12,10.976885
Ethiopia,1997,1,0,0,0,0,0,0,1,13,11.004563
Ethiopia,1997,2,0,0,0,0,0,0,1,14,11.004563
Ethiopia,1997,3,0,0,0,0,0,0,1,15,11.004563
Ethiopia,1997,4,0,0,0,0,0,0,1,16,11.004563
Ethiopia,1997,5,0,0,0,0,0,0,1,17,11.004563
Ethiopia,1997,6,0,0,0,0,0,0,1,18,11.004563
Ethiopia,1997,7,0,0,0,0,0,0,1,19,11.004563
Ethiopia,1997,8,0,0,0,0,0,0,1,20,11.004563
Ethiopia,1997,9,0,0,0,0,0,0,1,21,11.004563
Ethiopia,1997,10,0,0,0,0,0,0,1,22,11.004563
Ethiopia,1997,11,0,0,0,0,0,0,1,23,11.004563
Ethiopia,1997,12,0,0,0,0,0,0,1,24,11.004563
Ethiopia,1998,1,0,0,0,0,0,0,1,25,10.996233
Ethiopia,1998,2,0,0,0,0,0,0,1,26,10.996233
Ethiopia,1998,3,0,0,0,0,0,0,1,27,10.996233
Ethiopia,1998,4,0,0,0,0,0,0,1,28,10.996233
Ethiopia,1998,5,0,0,0,0,0,0,1,29,10.996233
Ethiopia,1998,6,0,0,0,0,0,0,1,30,10.996233
Ethiopia,1998,7,0,0,0,0,0,0,1,31,10.996233
Ethiopia,1998,8,0,0,0,0,0,0,1,32,10.996233
Ethiopia,1998,9,0,0,0,0,0,0,1,33,10.996233
Ethiopia,1998,10,0,0,0,0,0,0,1,34,10.996233
Ethiopia,1998,11,0,0,0,0,0,0,1,35,10.996233
Ethiopia,1998,12,0,0,0,0,0,0,1,36,10.996233
Mali,1994,2,0,0,0,0,0,0,1,2,9.255505
Mali,1994,3,0,0,0,0,0,0,1,3,9.255505
Mali,1994,4,52,0,0,0,0,0,1,4,9.255505
Mali,1994,5,26,0,0,0,0,1,1,5,9.255505
Mali,1994,6,152,0,0,0,1,1,1,6,9.255505
Mali,1994,7,98,0,0,0,1,1,1,7,9.255505
Mali,1994,8,0,0,0,0,0,1,1,8,9.255505
Mali,1994,9,0,0,0,0,0,0,1,9,9.255505
Mali,1994,10,64,0,0,0,0,0,1,10,9.255505
Mali,1994,11,18,0,0,0,22,1,1,11,9.255505
Mali,1994,12,3,0,0,0,28,1,1,12,9.255505
Mali,1995,1,0,0,0,0,29,1,1,13,9.286839
Mali,1995,2,0,0,0,0,0,0,1,14,9.286839
Mali,1995,3,0,0,0,0,0,0,1,15,9.286839
Mali,1995,4,0,0,0,0,0,0,1,16,9.286839
Mali,1995,5,0,0,0,0,0,0,1,17,9.286839
Mali,1995,6,0,0,0,0,0,0,1,18,9.286839
Mali,1995,7,0,0,0,0,0,0,1,19,9.286839
Mali,1995,8,0,0,0,0,0,0,1,20,9.286839
Mali,1995,9,0,0,0,0,0,0,1,21,9.286839
Mali,1995,10,0,0,0,0,0,0,1,22,9.286839
Mali,1995,11,0,0,0,0,0,0,1,23,9.286839
Mali,1995,12,0,0,0,0,0,0,1,24,9.286839
Mali,1996,1,0,0,0,0,0,0,1,25,9.317759
Mali,1996,2,0,0,0,0,0,0,1,26,9.317759
Mali,1996,3,0,0,0,0,0,0,1,27,9.317759
Mali,1996,4,0,0,0,0,0,0,1,28,9.317759
Mali,1996,5,0,0,0,0,0,0,1,29,9.317759
Mali,1996,6,0,0,0,0,0,0,1,30,9.317759
Mali,1996,7,0,0,0,0,0,0,1,31,9.317759
Mali,1996,8,0,0,0,0,0,0,1,32,9.317759
Mali,1996,9,0,0,0,0,0,0,1,33,9.317759
Mali,1996,10,0,0,0,0,0,0,1,34,9.317759
Mali,1996,11,0,0,0,0,0,0,1,35,9.317759
Mali,1996,12,0,0,0,0,0,0,1,36,9.317759
Mali,2007,2,0,0,0,0,0,0,1,2,9.423676
Mali,2007,3,0,0,0,0,0,0,1,3,9.423676
Mali,2007,4,0,0,0,0,0,0,1,4,9.423676
Mali,2007,5,0,0,0,0,0,0,1,5,9.423676
Mali,2007,6,0,0,0,0,10,0,1,6,9.423676
Mali,2007,7,0,0,0,0,0,0,1,7,9.423676
Mali,2007,8,0,0,0,0,0,0,1,8,9.423676
Mali,2007,9,0,0,0,0,4,0,1,9,9.423676
Mali,2007,10,0,0,0,0,13,0,1,10,9.423676
Mali,2007,11,0,0,0,0,0,0,1,11,9.423676
Mali,2007,12,0,0,0,0,0,0,1,12,9.423676
Niger,1994,2,0,0,0,0,6,0,1,2,9.087721
Niger,1994,3,0,0,0,0,5,0,1,3,9.087721
Niger,1994,4,0,0,0,0,0,0,1,4,9.087721
Niger,1994,5,0,0,0,0,0,0,1,5,9.087721
Niger,1994,6,0,0,0,0,23,0,1,6,9.087721
Niger,1994,7,0,0,0,0,0,0,1,7,9.087721
Niger,1994,8,0,0,0,0,0,0,1,8,9.087721
Niger,1994,9,0,0,0,0,14,0,1,9,9.087721
Niger,1994,10,0,0,0,0,1,0,1,10,9.087721
Niger,1994,11,0,0,0,0,0,0,1,11,9.087721
Niger,1994,12,0,0,0,0,0,0,1,12,9.087721
Niger,1995,1,0,0,0,0,0,0,1,13,9.121618
Niger,1995,2,0,0,0,0,0,0,1,14,9.121618
Niger,1995,3,0,0,0,0,0,0,1,15,9.121618
Niger,1995,4,0,0,0,0,0,0,1,16,9.121618
Niger,1995,5,0,0,0,0,0,0,1,17,9.121618
Niger,1995,6,0,0,0,0,0,0,1,18,9.121618
Niger,1995,7,0,0,0,0,0,0,1,19,9.121618
Niger,1995,8,29,0,0,0,0,0,1,20,9.121618
Niger,1995,9,2,0,0,0,0,1,1,21,9.121618
Niger,1995,10,0,0,0,0,0,1,1,22,9.121618
Niger,1995,11,0,0,0,0,0,0,1,23,9.121618
Niger,1995,12,0,0,0,0,0,0,1,24,9.121618
Niger,1996,1,0,0,0,0,0,0,1,25,9.155356
Niger,1996,2,0,0,0,0,0,0,1,26,9.155356
Niger,1996,3,0,0,0,0,0,0,1,27,9.155356
Niger,1996,4,0,0,0,0,0,0,1,28,9.155356
Niger,1996,5,0,0,0,0,0,0,1,29,9.155356
Niger,1996,6,0,0,0,0,0,0,1,30,9.155356
Niger,1996,7,0,0,0,0,0,0,1,31,9.155356
Niger,1996,8,0,0,0,0,0,0,1,32,9.155356
Niger,1996,9,0,0,0,0,0,0,1,33,9.155356
Niger,1996,10,0,0,0,0,0,0,1,34,9.155356
Niger,1996,11,0,0,0,0,0,0,1,35,9.155356
Niger,1996,12,0,0,0,0,0,0,1,36,9.155356
Niger,1997,1,0,0,0,0,0,0,1,37,9.188912
Niger,1997,2,0,0,0,0,0,0,1,38,9.188912
Niger,1997,3,0,0,0,0,0,0,1,39,9.188912
Niger,1997,4,0,0,0,0,0,0,1,40,9.188912
Niger,1997,5,0,0,0,0,0,0,1,41,9.188912
Niger,1997,6,0,0,0,0,0,0,1,42,9.188912
Niger,1997,7,0,0,0,0,0,0,1,43,9.188912
Niger,1997,8,0,0,0,0,0,0,1,44,9.188912
Niger,1997,9,0,0,0,0,0,0,1,45,9.188912
Niger,1997,10,0,0,0,0,0,0,1,46,9.188912
Niger,1997,11,0,0,0,0,0,0,1,47,9.188912
Niger,1997,12,0,0,0,0,0,0,1,48,9.188912
Rwanda,1991,2,0,0,0,0,10,0,2,2,8.805375
Rwanda,1991,3,0,0,0,0,0,0,2,3,8.805375
Rwanda,1991,4,0,0,0,0,0,0,2,4,8.805375
Rwanda,1991,5,0,0,0,0,0,0,2,5,8.805375
Rwanda,1991,6,0,0,0,0,3,0,2,6,8.805375
Rwanda,1991,7,0,0,0,0,0,0,2,7,8.805375
Rwanda,1991,8,0,0,0,0,0,0,2,8,8.805375
Rwanda,1991,9,0,0,0,0,91,0,2,9,8.805375
Rwanda,1991,10,0,0,0,0,0,0,2,10,8.805375
Rwanda,1991,11,0,0,0,0,0,0,2,11,8.805375
Rwanda,1991,12,0,0,0,0,49,0,2,12,8.805375
Rwanda,1992,1,38,0,0,0,0,0,2,13,8.732305
Rwanda,1992,2,8,0,0,0,0,1,2,14,8.732305
Rwanda,1992,3,300,0,0,0,0,1,2,15,8.732305
Rwanda,1992,4,0,0,0,0,3,1,2,16,8.732305
Rwanda,1992,5,0,0,0,0,36,0,2,17,8.732305
Rwanda,1992,6,0,0,0,0,0,0,2,18,8.732305
Rwanda,1992,7,3,0,0,0,3,0,2,19,8.732305
Rwanda,1992,8,2,0,0,0,0,1,2,20,8.732305
Rwanda,1992,9,0,0,0,0,0,1,2,21,8.732305
Rwanda,1992,10,0,0,0,0,8,0,2,22,8.732305
Rwanda,1992,11,0,0,0,0,0,0,2,23,8.732305
Rwanda,1992,12,0,0,0,0,0,0,2,24,8.732305
Rwanda,1993,1,303,0,0,0,0,0,2,25,8.644354
Rwanda,1993,2,44,0,0,0,0,1,2,26,8.644354
Rwanda,1993,3,8,0,0,0,21,1,2,27,8.644354
Rwanda,1993,4,0,0,0,0,0,1,2,28,8.644354
Rwanda,1993,5,0,0,0,0,0,0,2,29,8.644354
Rwanda,1993,6,0,0,0,0,0,0,2,30,8.644354
Rwanda,1993,7,0,0,0,0.003,0,0,2,31,8.644354
Rwanda,1993,8,0,0,0,0.003,0,0,2,32,8.644354
Rwanda,1993,9,0,0,0,0.03,0,0,2,33,8.644354
Rwanda,1993,10,0,0,0,0.081,0,0,2,34,8.644354
Rwanda,1993,11,37,0,0.023,0.081,0,0,2,35,8.644354
Rwanda,1993,12,0,0.444,0.002,0.144,0,1,2,36,8.644354
Rwanda,1994,1,0,1.012,0.002,0.244,0,0,2,37,8.574707
Rwanda,1994,2,0,1.393,0.002,0.294,0,0,2,38,8.574707
Rwanda,1994,3,0,1.844,0.049,0.313,3,0,2,39,8.574707
Rwanda,1994,4,145844,2.184,0.051,0.33,6,0,2,40,8.574707
Rwanda,1994,5,858,0.374,0.02,0.326,274,1,2,41,8.574707
Rwanda,1994,6,672,0.381,0.015,0.31,202,1,2,42,8.574707
Rwanda,1994,7,4250,0.328,0.015,0.331,18,1,2,43,8.574707
Rwanda,1994,8,138,0.93,0.005,0.223,1,1,2,44,8.574707
Rwanda,1994,9,0,3.465,0.005,0.36,0,1,2,45,8.574707
Rwanda,1994,10,2,3.946,0.03,0.322,0,0,2,46,8.574707
Rwanda,1994,11,12,5.257,0.055,0.333,0,1,2,47,8.574707
Rwanda,1994,12,10,5.147,0.08,0.295,0,1,2,48,8.574707
Rwanda,1995,1,0,5.74,0.089,0.309,0,1,2,49,8.553332
Rwanda,1995,2,0,5.74,0.089,0.309,0,0,2,50,8.553332
Rwanda,1995,3,0,5.74,0.089,0.309,0,0,2,51,8.553332
Rwanda,1995,4,4016,5.529,0.058,0.297,0,0,2,52,8.553332
Rwanda,1995,5,0,4.794,0.058,0.302,0,1,2,53,8.553332
Rwanda,1995,6,0,5.636,0.068,0.315,0,0,2,54,8.553332
Rwanda,1995,7,0,5.62,0.069,0.309,0,0,2,55,8.553332
Rwanda,1995,8,0,3.792,0.059,0.306,0,0,2,56,8.553332
Rwanda,1995,9,111,2.401,0.068,0.307,0,0,2,57,8.553332
Rwanda,1995,10,0,1.83,0.087,0.288,0,1,2,58,8.553332
Rwanda,1995,11,14,1.821,0.085,0.286,0,0,2,59,8.553332
Rwanda,1995,12,0,1.777,0.017,0.228,0,1,2,60,8.553332
Rwanda,1996,1,0,1.777,0.017,0.228,0,0,2,61,8.593598
Rwanda,1996,2,0,1.507,0,0.156,0,0,2,62,8.593598
Rwanda,1996,3,0,1.252,0,0.146,0,0,2,63,8.593598
Rwanda,1996,4,38,0.669,0,0.019,0,0,2,64,8.593598
Rwanda,1996,5,12,0,0,0,0,1,2,65,8.593598
Rwanda,1996,6,23,0,0,0,0,1,2,66,8.593598
Rwanda,1996,7,100,0,0,0,0,1,2,67,8.593598
Rwanda,1996,8,0,0,0,0,0,1,2,68,8.593598
Rwanda,1996,9,0,0,0,0,0,0,2,69,8.593598
Rwanda,1996,10,18,0,0,0,0,0,2,70,8.593598
Rwanda,1996,11,0,0,0,0,0,1,2,71,8.593598
Rwanda,1996,12,15,0,0,0,0,0,2,72,8.593598
Rwanda,1997,1,9,0,0,0,0,1,2,73,8.679822
Rwanda,1997,2,13,0,0,0,0,1,2,74,8.679822
Rwanda,1997,3,139,0,0,0,0,1,2,75,8.679822
Rwanda,1997,4,22,0,0,0,0,1,2,76,8.679822
Rwanda,1997,5,2320,0,0,0,4,1,2,77,8.679822
Rwanda,1997,6,30,0,0,0,51,1,2,78,8.679822
Rwanda,1997,7,17,0,0,0,1,1,2,79,8.679822
Rwanda,1997,8,163,0,0,0,119,1,2,80,8.679822
Rwanda,1997,9,0,0,0,0,10,1,2,81,8.679822
Rwanda,1997,10,55,0,0,0,0,0,2,82,8.679822
Rwanda,1997,11,1071,0,0,0,89,1,2,83,8.679822
Rwanda,1997,12,324,0,0,0,2,1,2,84,8.679822
Rwanda,1998,1,86,0,0,0,100,1,2,85,8.795431
Rwanda,1998,2,120,0,0,0,50,1,2,86,8.795431
Rwanda,1998,3,42,0,0,0,316,1,2,87,8.795431
Rwanda,1998,4,110,0,0,0,53,1,2,88,8.795431
Rwanda,1998,5,55,0,0,0,110,1,2,89,8.795431
Rwanda,1998,6,58,0,0,0,0,1,2,90,8.795431
Rwanda,1998,7,102,0,0,0,0,1,2,91,8.795431
Rwanda,1998,8,33,0,0,0,92,1,2,92,8.795431
Rwanda,1998,9,21,0,0,0,110,1,2,93,8.795431
Rwanda,1998,10,8,0,0,0,92,1,2,94,8.795431
Rwanda,1998,11,0,0,0,0,10,1,2,95,8.795431
Rwanda,1998,12,0,0,0,0,252,0,2,96,8.795431
Rwanda,1999,1,0,0,0,0,0,0,2,97,8.886685
Rwanda,1999,2,0,0,0,0,0,0,2,98,8.886685
Rwanda,1999,3,0,0,0,0,0,0,2,99,8.886685
Rwanda,1999,4,0,0,0,0,0,0,2,100,8.886685
Rwanda,1999,5,0,0,0,0,0,0,2,101,8.886685
Rwanda,1999,6,0,0,0,0,0,0,2,102,8.886685
Rwanda,1999,7,0,0,0,0,0,0,2,103,8.886685
Rwanda,1999,8,0,0,0,0,0,0,2,104,8.886685
Rwanda,1999,9,0,0,0,0,0,0,2,105,8.886685
Rwanda,1999,10,0,0,0,0,0,0,2,106,8.886685
Rwanda,1999,11,0,0,0,0,0,0,2,107,8.886685
Rwanda,1999,12,29,0,0,0,0,0,2,108,8.886685
Rwanda,2000,1,0,0,0,0,0,1,2,109,8.953252
Rwanda,2000,2,0,0,0,0,155,0,2,110,8.953252
Rwanda,2000,3,0,0,0,0,0,0,2,111,8.953252
Rwanda,2000,4,0,0,0,0,0,0,2,112,8.953252
Rwanda,2000,5,0,0,0,0,0,0,2,113,8.953252
Rwanda,2000,6,0,0,0,0,0,0,2,114,8.953252
Rwanda,2000,7,0,0,0,0,0,0,2,115,8.953252
Rwanda,2000,8,0,0,0,0,0,0,2,116,8.953252
Rwanda,2000,9,0,0,0,0,0,0,2,117,8.953252
Rwanda,2000,10,0,0,0,0,0,0,2,118,8.953252
Rwanda,2000,11,0,0,0,0,0,0,2,119,8.953252
Rwanda,2000,12,0,0,0,0,0,0,2,120,8.953252
Rwanda,2001,1,0,0,0,0,0,0,2,121,8.954157
Rwanda,2001,2,0,0,0,0,0,0,2,122,8.954157
Rwanda,2001,3,0,0,0,0,0,0,2,123,8.954157
Rwanda,2001,4,0,0,0,0,0,0,2,124,8.954157
Rwanda,2001,5,0,0,0,0,0,0,2,125,8.954157
Rwanda,2001,6,0,0,0,0,70,0,2,126,8.954157
Rwanda,2001,7,0,0,0,0,246,0,2,127,8.954157
Rwanda,2001,8,0,0,0,0,16,0,2,128,8.954157
Rwanda,2001,9,0,0,0,0,0,0,2,129,8.954157
Rwanda,2001,10,0,0,0,0,0,0,2,130,8.954157
Rwanda,2001,11,0,0,0,0,0,0,2,131,8.954157
Rwanda,2001,12,0,0,0,0,0,0,2,132,8.954157
Rwanda,2002,1,0,0,0,0,0,0,2,133,9.0524
Rwanda,2002,2,0,0,0,0,0,0,2,134,9.0524
Rwanda,2002,3,0,0,0,0,0,0,2,135,9.0524
Rwanda,2002,4,0,0,0,0,59,0,2,136,9.0524
Rwanda,2002,5,0,0,0,0,0,0,2,137,9.0524
Rwanda,2002,6,0,0,0,0,0,0,2,138,9.0524
Rwanda,2002,7,0,0,0,0,0,0,2,139,9.0524
Rwanda,2002,8,0,0,0,0,0,0,2,140,9.0524
