country,year,average_magnitude,eneg,enep,upper_tier,en_pres,proximity
Canada,1979,1,2.4773330688476562,3.0899999141693115,0,0,0
Canada,1980,1,2.4773330688476562,2.930000066757202,0,0,0
Canada,1984,1,2.4773330688476562,2.75,0,0,0
Canada,1988,1,2.4773330688476562,3.0399999618530273,0,0,0
Canada,1993,1,2.4773330688476562,3.930000066757202,0,0,0
Canada,1997,1,2.4773330688476562,4.085000038146973,0,0,0
Canada,2000,1,2.4773330688476562,3.7699999809265137,0,0,0
Chile,1949,5.25,1.9880709648132324,7.050000190734863,0,1.9700000286102295,0
Chile,1953,5.25,1.9880709648132324,11.880000114440918,0,2.950000047683716,0.6700000166893005
Chile,1957,5.25,1.9880709648132324,8.619999885559082,0,2.950000047683716,0.6700000166893005
Chile,1961,5.25,1.9880709648132324,6.440000057220459,0,3.9700000286102295,0
Chile,1965,5.25,1.9880709648132324,4.059999942779541,0,2.140000104904175,0.6700000166893005
Chile,1969,5.360000133514404,1.9880709648132324,4.920000076293945,0,2.140000104904175,0.6700000166893005
Chile,1973,5.239999771118164,1.9880709648132324,5.300000190734863,0,2.9600000381469727,0.6700000166893005
Colombia,1974,7.650000095367432,2.9069769382476807,2.369999885559082,0,2.3499999046325684,1
Colombia,1978,7.650000095367432,2.9069769382476807,2.1700000762939453,0,2.1600000858306885,1
Colombia,1982,7.650000095367432,2.9069769382476807,2.0799999237060547,0,2.5,1
Colombia,1986,7.650000095367432,2.9069769382476807,2.684999942779541,0,2.0999999046325684,1
Colombia,1990,7.650000095367432,2.9069769382476807,2.2300000190734863,0,3.0399999618530273,1
Colombia,1991,4.880000114440918,2.9069769382476807,3.3299999237060547,0,3.0399999618530273,0.5
Colombia,1994,4.880000114440918,2.9069769382476807,2.6700000762939453,0,2.4100000858306885,1
Costa Rica,1953,6.429999828338623,1.3116470575332642,2.109999895095825,0,1.840000033378601,1
Costa Rica,1958,6.429999828338623,1.3116470575332642,3.569999933242798,0,2.440000057220459,1
Costa Rica,1962,8.140000343322754,1.3116470575332642,2.7100000381469727,0,2.5199999809265137,1
Costa Rica,1966,8.140000343322754,1.3116470575332642,2.3299999237060547,0,1.9997999668121338,1
Costa Rica,1970,8.140000343322754,1.3116470575332642,2.559999942779541,0,2.130000114440918,1
Costa Rica,1974,8.140000343322754,1.3116470575332642,4.010000228881836,0,3.299999952316284,1
Costa Rica,1978,8.140000343322754,1.3116470575332642,2.880000114440918,0,2.2300000190734863,1
Costa Rica,1982,8.140000343322754,1.3116470575332642,2.5299999713897705,0,2.1700000762939453,1
Costa Rica,1986,8.140000343322754,1.3116470575332642,2.484999895095825,0,2.069999933242798,1
Costa Rica,1990,8.140000343322754,1.3116470575332642,2.559999942779541,0,2.049999952316284,1
Costa Rica,1994,8.140000343322754,1.3116470575332642,2.7799999713897705,0,2.109999895095825,1
Costa Rica,1998,8.140000343322754,1.3116470575332642,3.369999885559082,0,2.380000114440918,1
Cyprus,1970,5.829999923706055,1.560549020767212,3.515000104904175,0,1.0800000429153442,0.7300000190734863
Cyprus,1976,5.829999923706055,1.560549020767212,1.840000033378601,0,1.0800000429153442,0.07000000029802322
Cyprus,1981,5.829999923706055,1.560549020767212,3.8949999809265137,0,1.0800000429153442,0.7300000190734863
Denmark,1947,5.090000152587891,1.1461889743804932,3.799999952316284,20.899999618530273,0,0
Denmark,1950,4.570000171661377,1.1461889743804932,4.010000228881836,29.5,0,0
Denmark,1953,4.570000171661377,1.1461889743804932,3.9200000762939453,29.5,0,0
Denmark,1953,5.869999885559082,1.1461889743804932,3.819999933242798,22.899999618530273,0,0
Denmark,1957,5.869999885559082,1.1461889743804932,3.9000000953674316,22.899999618530273,0,0
Denmark,1960,5.869999885559082,1.1461889743804932,3.809999942779541,22.899999618530273,0,0
Denmark,1964,5.869999885559082,1.1461889743804932,3.75,22.899999618530273,0,0
Denmark,1966,5.869999885559082,1.1461889743804932,4.21999979019165,22.899999618530273,0,0
Denmark,1968,5.869999885559082,1.1461889743804932,4.559999942779541,22.899999618530273,0,0
Denmark,1971,7.940000057220459,1.1461889743804932,4.519999980926514,22.899999618530273,0,0
Denmark,1973,7.940000057220459,1.1461889743804932,7.110000133514404,22.899999618530273,0,0
Denmark,1975,7.940000057220459,1.1461889743804932,5.599999904632568,22.899999618530273,0,0
Denmark,1977,7.940000057220459,1.1461889743804932,5.230000019073486,22.899999618530273,0,0
Denmark,1979,7.940000057220459,1.1461889743804932,4.989999771118164,22.899999618530273,0,0
Denmark,1981,7.940000057220459,1.1461889743804932,5.760000228881836,22.899999618530273,0,0
Denmark,1984,7.940000057220459,1.1461889743804932,5.25,22.899999618530273,0,0
Denmark,1987,7.940000057220459,1.1461889743804932,5.829999923706055,22.899999618530273,0,0
Denmark,1988,7.940000057220459,1.1461889743804932,5.829999923706055,22.899999618530273,0,0
Denmark,1990,7.940000057220459,1.1461889743804932,4.840000152587891,22.899999618530273,0,0
Denmark,1994,7.940000057220459,1.1461889743804932,4.760000228881836,22.899999618530273,0,0
Denmark,1998,7.940000057220459,1.1461889743804932,4.739999771118164,22.899999618530273,0,0
Dominica,1980,1,1.630789041519165,2.9600000381469727,0,0,0
Dominica,1985,1,1.630789041519165,2.109999895095825,0,0,0
Dominica,1990,1,1.630789041519165,2.690000057220459,0,0,0
Dominica,1995,1,1.630789041519165,2.990000009536743,0,0,0
Dominica,2000,1,1.630789041519165,2.549999952316284,0,0,0
Ecuador,1979,2.8499999046325684,2.8985509872436523,6.400000095367432,17.389999389648438,4.760000228881836,1
Ecuador,1984,2.950000047683716,2.8985509872436523,10.319999694824219,16.899999618530273,5.170000076293945,1
Ecuador,1986,2.950000047683716,2.8985509872436523,11.949999809265137,16.899999618530273,5.170000076293945,0
Ecuador,1988,2.950000047683716,2.8985509872436523,8.140000343322754,16.899999618530273,6.570000171661377,1
Ecuador,1990,2.859999895095825,2.8985509872436523,7.900000095367432,16.670000076293945,6.570000171661377,0
Ecuador,1992,3.0999999046325684,2.8985509872436523,7.789999961853027,16.670000076293945,4.5,1
Ecuador,1994,3.0999999046325684,2.8985509872436523,7.480000019073486,16.670000076293945,4.5,0
Ecuador,1996,3.3299999237060547,2.8985509872436523,6.429999828338623,14.630000114440918,4.820000171661377,1
Ecuador,1998,5,2.8985509872436523,6.179999828338623,16,4.099999904632568,1
El Salvador,1985,4.289999961853027,1.2465720176696777,2.680000066757202,0,3.1600000858306885,0.6000000238418579
El Salvador,1988,4.289999961853027,1.2465720176696777,2.75,0,3.1600000858306885,0.6000000238418579
El Salvador,1991,4.570000171661377,1.2465720176696777,3.3399999141693115,23.799999237060547,2.3499999046325684,0.20000000298023224
El Salvador,1994,4.570000171661377,1.2465720176696777,3.4800000190734863,23.799999237060547,3,1
El Salvador,1997,4.570000171661377,1.2465720176696777,3.950000047683716,23.799999237060547,3,0.20000000298023224
El Salvador,2000,4.570000171661377,1.2465720176696777,3.680000066757202,23.799999237060547,2.740000009536743,0.6000000238418579
Finland,1948,13.300000190734863,1.1514099836349487,4.900000095367432,0,5.059999942779541,0
Finland,1951,13.300000190734863,1.1514099836349487,4.960000038146973,0,5.130000114440918,0.6700000166893005
Finland,1954,13.300000190734863,1.1514099836349487,4.980000019073486,0,5.130000114440918,0.33000001311302185
Finland,1958,13.300000190734863,1.1514099836349487,5.190000057220459,0,4.980000019073486,0.33000001311302185
Finland,1962,13.300000190734863,1.1514099836349487,5.860000133514404,0,5.269999980926514,1
Finland,1966,13.300000190734863,1.1514099836349487,5.21999979019165,0,5.269999980926514,0.33000001311302185
Finland,1970,13.300000190734863,1.1514099836349487,6.170000076293945,0,6.25,0.6000000238418579
Finland,1972,13.300000190734863,1.1514099836349487,5.949999809265137,0,6.25,0.20000000298023224
Finland,1975,13.300000190734863,1.1514099836349487,5.889999866485596,0,6.25,0.4000000059604645
Finland,1979,13.300000190734863,1.1514099836349487,5.739999771118164,0,6.25,0.5
Finland,1983,13.300000190734863,1.1514099836349487,5.449999809265137,0,3.759999990463257,0.6700000166893005
Finland,1987,13.300000190734863,1.1514099836349487,6.150000095367432,0,3.759999990463257,0.6700000166893005
Finland,1991,13.300000190734863,1.1514099836349487,5.909999847412109,0,3.190000057220459,0
Finland,1995,13.300000190734863,1.1514099836349487,5.78000020980835,0,5.460000038146973,0.6700000166893005
Finland,1999,13.300000190734863,1.1514099836349487,5.929999828338623,0,5.460000038146973,0.6700000166893005
France,1946,5.329999923706055,1.3737659454345703,4.650000095367432,0,0,0
France,1951,5.28000020980835,1.3737659454345703,5.400000095367432,0,0,0
France,1956,5.28000020980835,1.3737659454345703,6.079999923706055,0,0,0
France,1958,1,1.3737659454345703,6.079999923706055,0,0,0
France,1962,1,1.3737659454345703,4.929999828338623,0,0,0
France,1967,1,1.3737659454345703,4.550000190734863,0,3.059999942779541,0
France,1968,1,1.3737659454345703,4.320000171661377,0,3.059999942779541,0.5
France,1973,1,1.3737659454345703,5.679999828338623,0,3.299999952316284,0.6000000238418579
France,1978,1,1.3737659454345703,5.079999923706055,0,3.1500000953674316,0.14000000059604645
France,1981,1,1.3737659454345703,4.139999866485596,0,4.860000133514404,1
France,1986,5.789999961853027,1.3737659454345703,4.659999847412109,0,4.860000133514404,0.4300000071525574
France,1988,1,1.3737659454345703,4.380000114440918,0,4.769999980926514,1
France,1993,1,1.3737659454345703,6.710000038146973,0,4.769999980926514,0.4300000071525574
France,1997,1,1.3737659454345703,6.550000190734863,0,5.949999809265137,0.4300000071525574
Germany,1990,1,1.1048779487609863,3.75,50,0,0
Germany,1994,1,1.1048779487609863,3.740000009536743,50,0,0
Germany,1998,1,1.1048779487609863,3.7899999618530273,50,0,0
Ghana,1979,1,6.4956159591674805,3.75,0,3.9200000762939453,1
Greece,1952,3.0299999713897705,1.062322974205017,2.7149999141693115,0,0,0
Greece,1956,7.320000171661377,1.062322974205017,2.184999942779541,0,0,0
Greece,1974,5.139999866485596,1.062322974205017,2.75,41.29999923706055,0,0
Greece,1977,5.139999866485596,1.062322974205017,3.740000009536743,22.700000762939453,0,0
Greece,1981,5.139999866485596,1.062322974205017,2.680000066757202,22.700000762939453,0,0
Greece,1985,5.139999866485596,1.062322974205017,2.5899999141693115,22.700000762939453,0,0
Greece,1989,5.139999866485596,1.062322974205017,2.7300000190734863,22.700000762939453,0,0
Greece,1989,5.139999866485596,1.062322974205017,2.559999942779541,22.700000762939453,0,0
Greece,1990,5.139999866485596,1.062322974205017,2.630000114440918,22.700000762939453,0,0
Greece,1993,5.139999866485596,1.062322974205017,2.630000114440918,22.700000762939453,0,0
Greece,1996,5.139999866485596,1.062322974205017,3.065000057220459,22.700000762939453,0,0
Greece,2000,5.139999866485596,1.062322974205017,2.640000104904175,22.700000762939453,0,0
Guatemala,1966,2.5,1.9716089963912964,2.8299999237060547,0,2.809999942779541,1
Guatemala,1970,2.5,1.9716089963912964,2.8299999237060547,0,2.809999942779541,1
Guatemala,1994,2.7799999713897705,1.9716089963912964,5.699999809265137,20,5.269999980926514,0.6000000238418579
Guatemala,1995,2.7799999713897705,1.9716089963912964,6.034999847412109,20,4.75,1
Guatemala,1999,3.9600000381469727,1.9716089963912964,3.765000104904175,19.469999313354492,2.9700000286102295,1
Honduras,1997,7.110000133514404,1.2270100116729736,2.380000114440918,0,2.1700000762939453,1
India,1962,1,5.290686130523682,4.400000095367432,0,0,0
India,1967,1,5.290686130523682,5.184999942779541,0,0,0
India,1971,1,5.290686130523682,4.625,0,0,0
India,1977,1,5.290686130523682,3.4000000953674316,0,0,0
India,1980,1,5.290686130523682,4.244999885559082,0,0,0
India,1984,1,5.290686130523682,3.9800000190734863,0,0,0
India,1989,1,5.290686130523682,4.800000190734863,0,0,0
India,1991,1,5.290686130523682,5.119999885559082,0,0,0
India,1999,1,5.290686130523682,6.739999771118164,0,0,0
Ireland,1948,3.680000066757202,1.2062729597091675,4.090000152587891,0,2.640000104904175,0.14000000059604645
Ireland,1951,3.680000066757202,1.2062729597091675,3.3550000190734863,0,2.640000104904175,0.7099999785423279
Ireland,1954,3.680000066757202,1.2062729597091675,3.240000009536743,0,1,0.4300000071525574
Ireland,1957,3.680000066757202,1.2062729597091675,3.1549999713897705,0,1,0.4300000071525574
Ireland,1961,3.7899999618530273,1.2062729597091675,3.234999895095825,0,1.9700000286102295,0.4300000071525574
Ireland,1965,3.7899999618530273,1.2062729597091675,2.7200000286102295,0,1.9700000286102295,0.7099999785423279
Ireland,1969,3.4000000953674316,1.2062729597091675,2.819999933242798,0,2,0.14000000059604645
Ireland,1973,3.4000000953674316,1.2062729597091675,2.809999942779541,0,2,1
Ireland,1977,3.5,1.2062729597091675,2.8550000190734863,0,1,0.7099999785423279
Ireland,1981,4,1.2062729597091675,2.859999895095825,0,1,0.4300000071525574
Ireland,1982,4,1.2062729597091675,2.690000057220459,0,1,0.7099999785423279
Ireland,1982,4,1.2062729597091675,2.7200000286102295,0,1,0.7099999785423279
Ireland,1987,4,1.2062729597091675,3.4700000286102295,0,1,0.14000000059604645
Ireland,1989,4,1.2062729597091675,3.375,0,1,0.7099999785423279
Ireland,1992,4,1.2062729597091675,3.940000057220459,0,2.6700000762939453,0.4300000071525574
Ireland,1997,4,1.2062729597091675,4.025000095367432,0,3.1600000858306885,1
Israel,1949,120,2.107628107070923,5.40500020980835,0,0,0
Israel,1951,120,2.107628107070923,5.130000114440918,0,0,0
Israel,1955,120,2.107628107070923,6.355000019073486,0,0,0
Israel,1959,120,2.107628107070923,5.204999923706055,0,0,0
Israel,1961,120,2.107628107070923,5.510000228881836,0,0,0
Israel,1965,120,2.107628107070923,4.929999828338623,0,0,0
Israel,1969,120,2.107628107070923,3.630000114440918,0,0,0
Israel,1973,120,2.107628107070923,3.8450000286102295,0,0,0
Israel,1977,120,2.107628107070923,5.025000095367432,0,0,0
Israel,1981,120,2.107628107070923,3.5850000381469727,0,0,0
Israel,1984,120,2.107628107070923,4.315000057220459,0,0,0
Israel,1988,120,2.107628107070923,5.025000095367432,0,0,0
Israel,1992,120,2.107628107070923,4.909999847412109,0,0,0
Israel,1996,120,2.107628107070923,5.849999904632568,0,0,0
Israel,1999,120,2.107628107070923,10.114999771118164,0,0,0
Italy,1972,19.690000534057617,1.041232943534851,4.070000171661377,10.5,0,0
Italy,1976,19.690000534057617,1.041232943534851,3.390000104904175,9.5,0,0
Italy,1979,19.690000534057617,1.041232943534851,3.9100000858306885,12.100000381469727,0,0
Italy,1983,19.690000534057617,1.041232943534851,4.510000228881836,11.899999618530273,0,0
Italy,1987,19.690000534057617,1.041232943534851,4.610000133514404,14.399999618530273,0,0
Italy,1992,19.690000534057617,1.041232943534851,6.619999885559082,19.799999237060547,0,0
Italy,1994,1,1.041232943534851,7.570000171661377,24.600000381469727,0,0
Italy,1996,1,1.041232943534851,7.059999942779541,24.600000381469727,0,0
Jamaica,1962,1,1.1996190547943115,2.059999942779541,0,0,0
Jamaica,1967,1,1.1996190547943115,2.009999990463257,0,0,0
Jamaica,1972,1,1.1996190547943115,1.9700000286102295,0,0,0
Jamaica,1976,1,1.1996190547943115,1.9600000381469727,0,0,0
Jamaica,1980,1,1.1996190547943115,1.940000057220459,0,0,0
Jamaica,1983,1,1.1996190547943115,1.2300000190734863,0,0,0
Jamaica,1989,1,1.1996190547943115,1.9700000286102295,0,0,0
Jamaica,1993,1,1.1996190547943115,1.909999966621399,0,0,0
Jamaica,1997,1,1.1996190547943115,2.140000104904175,0,0,0
Japan,1947,3.9800000190734863,1.0121090412139893,4.610000133514404,0,0,0
Japan,1949,3.9800000190734863,1.0121090412139893,3.944999933242798,0,0,0
Japan,1952,3.9800000190734863,1.0121090412139893,3.4100000858306885,0,0,0
Japan,1953,3.9800000190734863,1.0121090412139893,4.309999942779541,0,0,0
Japan,1955,3.9600000381469727,1.0121090412139893,4.010000228881836,0,0,0
Japan,1958,3.9600000381469727,1.0121090412139893,2.180000066757202,0,0,0
Japan,1960,3.9600000381469727,1.0121090412139893,2.369999885559082,0,0,0
Japan,1963,3.9600000381469727,1.0121090412139893,2.4649999141693115,0,0,0
Japan,1967,3.950000047683716,1.0121090412139893,3.009999990463257,0,0,0
Japan,1969,3.950000047683716,1.0121090412139893,3.2200000286102295,0,0,0
Japan,1972,3.9600000381469727,1.0121090412139893,3.255000114440918,0,0,0
Japan,1976,3.930000066757202,1.0121090412139893,3.8499999046325684,0,0,0
Japan,1979,3.930000066757202,1.0121090412139893,3.630000114440918,0,0,0
Japan,1980,3.930000066757202,1.0121090412139893,3.384999990463257,0,0,0
Japan,1983,3.930000066757202,1.0121090412139893,3.490000009536743,0,0,0
Japan,1986,3.940000057220459,1.0121090412139893,3.2950000762939453,0,0,0
Japan,1990,3.940000057220459,1.0121090412139893,3.3350000381469727,0,0,0
Japan,1993,3.9600000381469727,1.0121090412139893,4.994999885559082,0,0,0
Japan,1996,1,1.0121090412139893,3.9149999618530273,40,0,0
Japan,2000,1,1.0121090412139893,3.799999952316284,37.5,0,0
"Korea, South (Rep.)",2000,1,1.0040119886398315,3.4049999713897705,16.799999237060547,2.859999895095825,0.20000000298023224
Myanmar,1956,1,2.0899031162261963,3.0899999141693115,0,0,0
Netherlands,1946,100,1.0831890106201172,4.679999828338623,0,0,0
Netherlands,1948,100,1.0831890106201172,4.985000133514404,0,0,0
Netherlands,1952,100,1.0831890106201172,5,0,0,0
Netherlands,1956,150,1.0831890106201172,4.260000228881836,0,0,0
Netherlands,1959,150,1.0831890106201172,4.460000038146973,0,0,0
Netherlands,1963,150,1.0831890106201172,4.800000190734863,0,0,0
Netherlands,1967,150,1.0831890106201172,6.210000038146973,0,0,0
Netherlands,1971,150,1.0831890106201172,7.110000133514404,0,0,0
Netherlands,1972,150,1.0831890106201172,6.849999904632568,0,0,0
Netherlands,1977,150,1.0831890106201172,3.9600000381469727,0,0,0
Netherlands,1981,150,1.0831890106201172,4.559999942779541,0,0,0
Netherlands,1982,150,1.0831890106201172,4.239999771118164,0,0,0
Netherlands,1986,150,1.0831890106201172,3.7699999809265137,0,0,0
Netherlands,1989,150,1.0831890106201172,3.9000000953674316,0,0,0
Netherlands,1994,150,1.0831890106201172,5.710000038146973,0,0,0
Netherlands,1998,150,1.0831890106201172,5.139999866485596,0,0,0
New Zealand,1946,1,1.5710079669952393,2.009999990463257,0,0,0
New Zealand,1949,1,1.5710079669952393,2.0299999713897705,0,0,0
New Zealand,1951,1,1.5710079669952393,1.9900000095367432,0,0,0
New Zealand,1954,1,1.5710079669952393,2.4800000190734863,0,0,0
New Zealand,1957,1,1.5710079669952393,2.299999952316284,0,0,0
New Zealand,1960,1,1.5710079669952393,2.369999885559082,0,0,0
New Zealand,1963,1,1.5710079669952393,2.390000104904175,0,0,0
New Zealand,1966,1,1.5710079669952393,2.609999895095825,0,0,0
New Zealand,1969,1,1.5710079669952393,2.450000047683716,0,0,0
New Zealand,1972,1,1.5710079669952393,2.430000066757202,0,0,0
New Zealand,1975,1,1.5710079669952393,2.549999952316284,0,0,0
New Zealand,1978,1,1.5710079669952393,2.869999885559082,0,0,0
New Zealand,1981,1,1.5710079669952393,2.890000104904175,0,0,0
New Zealand,1984,1,1.5710079669952393,2.990000009536743,0,0,0
New Zealand,1987,1,1.5710079669952393,2.3399999141693115,0,0,0
New Zealand,1990,1,1.5710079669952393,2.7799999713897705,0,0,0
New Zealand,1993,1,1.5710079669952393,3.5250000953674316,0,0,0
New Zealand,1996,1,1.5710079669952393,4.389999866485596,45.79999923706055,0,0
New Zealand,1999,1,1.5710079669952393,3.859999895095825,45.79999923706055,0,0
Nigeria,1964,1,5.122951984405518,3.9200000762939453,0,0,0
Norway,1949,5.170000076293945,1.1080329418182373,3.759999990463257,0,0,0
Norway,1953,7.5,1.1080329418182373,3.5299999713897705,0,0,0
Norway,1957,7.5,1.1080329418182373,3.440000057220459,0,0,0
Norway,1961,7.5,1.1080329418182373,3.5899999141693115,0,0,0
Norway,1965,7.5,1.1080329418182373,3.9000000953674316,0,0,0
Norway,1969,7.5,1.1080329418182373,3.609999895095825,0,0,0
Norway,1973,8.15999984741211,1.1080329418182373,4.630000114440918,0,0,0
Norway,1977,8.15999984741211,1.1080329418182373,3.8499999046325684,0,0,0
Norway,1981,8.15999984741211,1.1080329418182373,3.9200000762939453,0,0,0
Norway,1985,8.260000228881836,1.1080329418182373,3.630000114440918,0,0,0
Norway,1989,8.260000228881836,1.1080329418182373,4.840000152587891,4.800000190734863,0,0
Norway,1993,8.260000228881836,1.1080329418182373,4.739999771118164,4.800000190734863,0,0
Norway,1997,8.260000228881836,1.1080329418182373,5.070000171661377,4.800000190734863,0,0
Pakistan,1977,1,2.137208938598633,2.0450000762939453,0,0,0
Pakistan,1990,1,2.137208938598633,3.565000057220459,0,0,0
Pakistan,1993,1,2.137208938598633,3.259999990463257,0,0,0
Panama,1960,5.300000190734863,2.0271639823913574,4.710000038146973,0,2.8499999046325684,1
Panama,1994,1.7799999713897705,2.0271639823913574,8.640000343322754,0,5.559999942779541,1
Panama,1999,1.7799999713897705,2.0271639823913574,5.679999828338623,0,4.739999771118164,1
Peru,1962,7.579999923706055,2.7616679668426514,3.390000104904175,0,3.4000000953674316,1
Peru,1963,5.789999961853027,2.7616679668426514,2.9800000190734863,0,2.9800000190734863,1
Peru,1980,7.5,2.7616679668426514,4.179999828338623,0,3.450000047683716,1
Peru,1985,6.920000076293945,2.7616679668426514,3.0199999809265137,0,2.759999990463257,1
